date_iso,backadjusted
1990-08-01,271.0
1990-08-02,267.75
1990-08-03,265.25
1990-08-06,270.25
1990-08-07,270.25
1990-08-08,267.75
1990-08-09,266.75
1990-08-10,265.75
1990-08-13,262.25
1990-08-14,263.5
1990-08-15,265.25
1990-08-16,265.5
1990-08-17,266.5
1990-08-20,266.25
1990-08-21,265.5
1990-08-22,266.75
1990-08-23,271.75
1990-08-24,271.25
1990-08-27,265.25
1990-08-28,264.25
1990-08-29,258.75
1990-08-30,254.5
1990-08-31,254.25
1990-09-04,255.25
1990-09-05,257.0
1990-09-06,258.75
1990-09-07,255.0
1990-09-10,255.25
1990-09-11,257.0
1990-09-12,255.25
1990-09-13,246.75
1990-09-14,245.0
1990-09-17,246.5
1990-09-18,247.0
1990-09-19,243.25
1990-09-20,244.75
1990-09-21,246.75
1990-09-24,249.75
1990-09-25,248.75
1990-09-26,249.25
1990-09-27,248.5
1990-09-28,249.0
1990-10-01,244.0
1990-10-02,246.25
1990-10-03,250.0
1990-10-04,251.75
1990-10-05,249.75
1990-10-08,255.0
1990-10-09,255.25
1990-10-10,256.5
1990-10-11,253.75
1990-10-12,251.25
1990-10-15,249.0
1990-10-16,247.75
1990-10-17,249.75
1990-10-18,249.0
1990-10-19,249.25
1990-10-22,251.25
1990-10-23,252.75
1990-10-24,254.0
1990-10-25,251.5
1990-10-26,248.75
1990-10-29,249.5
1990-10-30,252.0
1990-10-31,250.25
1990-11-01,250.75
1990-11-02,251.25
1990-11-05,251.75
1990-11-06,251.25
1990-11-07,251.25
1990-11-08,262.75
1990-11-09,261.75
1990-11-12,262.75
1990-11-13,262.25
1990-11-14,257.25
1990-11-15,255.5
1990-11-16,259.75
1990-11-19,261.75
1990-11-20,258.75
1990-11-21,258.5
1990-11-23,259.5
1990-11-26,257.75
1990-11-27,255.75
1990-11-28,258.5
1990-11-29,260.75
1990-11-30,260.5
1990-12-03,260.25
1990-12-04,260.25
1990-12-05,260.0
1990-12-06,260.75
1990-12-07,259.5
1990-12-10,262.0
1990-12-11,262.75
1990-12-12,263.75
1990-12-13,261.75
1990-12-14,261.75
1990-12-17,264.25
1990-12-18,264.0
1990-12-19,261.0
1990-12-20,259.75
1990-12-21,259.75
1990-12-24,260.25
1990-12-26,262.25
1990-12-27,261.25
1990-12-28,261.0
1990-12-31,260.25
1991-01-02,258.5
1991-01-03,258.75
1991-01-04,259.5
1991-01-07,259.75
1991-01-08,259.0
1991-01-09,258.0
1991-01-10,259.0
1991-01-11,258.5
1991-01-14,260.0
1991-01-15,261.75
1991-01-16,265.25
1991-01-17,266.75
1991-01-18,265.0
1991-01-21,264.25
1991-01-22,265.0
1991-01-23,264.0
1991-01-24,266.5
1991-01-25,269.75
1991-01-28,269.75
1991-01-29,271.0
1991-01-30,269.75
1991-01-31,270.25
1991-02-01,270.75
1991-02-04,270.5
1991-02-05,268.75
1991-02-06,267.0
1991-02-07,265.75
1991-02-08,268.0
1991-02-11,268.5
1991-02-12,265.5
1991-02-13,267.25
1991-02-14,267.5
1991-02-15,269.0
1991-02-19,269.5
1991-02-20,268.5
1991-02-21,268.5
1991-02-22,269.0
1991-02-25,270.75
1991-02-26,271.75
1991-02-27,270.75
1991-02-28,273.75
1991-03-01,276.25
1991-03-04,277.0
1991-03-05,277.0
1991-03-06,275.25
1991-03-07,275.0
1991-03-08,276.25
1991-03-11,273.75
1991-03-12,277.5
1991-03-13,277.5
1991-03-14,276.75
1991-03-15,270.5
1991-03-18,268.25
1991-03-19,269.75
1991-03-20,268.25
1991-03-21,266.75
1991-03-22,268.5
1991-03-25,266.25
1991-03-26,264.75
1991-03-27,265.25
1991-03-28,266.75
1991-04-01,274.5
1991-04-02,273.5
1991-04-03,275.0
1991-04-04,273.75
1991-04-05,273.25
1991-04-08,274.25
1991-04-09,270.75
1991-04-10,273.75
1991-04-11,274.25
1991-04-12,274.0
1991-04-15,271.5
1991-04-16,271.5
1991-04-17,268.75
1991-04-18,268.0
1991-04-19,270.25
1991-04-22,267.5
1991-04-23,270.25
1991-04-24,268.0
1991-04-25,267.25
1991-04-26,264.25
1991-04-29,260.25
1991-04-30,260.75
1991-05-01,260.5
1991-05-02,262.5
1991-05-03,263.0
1991-05-06,265.25
1991-05-07,262.25
1991-05-08,257.5
1991-05-09,257.75
1991-05-10,253.75
1991-05-13,254.75
1991-05-14,257.0
1991-05-15,255.25
1991-05-16,256.0
1991-05-17,255.5
1991-05-20,256.25
1991-05-21,258.0
1991-05-22,257.75
1991-05-23,259.75
1991-05-24,259.25
1991-05-28,255.25
1991-05-29,252.25
1991-05-30,251.75
1991-05-31,254.75
1991-06-03,258.0
1991-06-04,255.75
1991-06-05,256.25
1991-06-06,257.75
1991-06-07,258.75
1991-06-10,252.5
1991-06-11,251.75
1991-06-12,252.0
1991-06-13,251.0
1991-06-14,252.0
1991-06-17,247.75
1991-06-18,248.25
1991-06-19,253.25
1991-06-20,249.5
1991-06-21,245.75
1991-06-24,250.25
1991-06-25,249.25
1991-06-26,250.0
1991-06-27,245.5
1991-06-28,236.0
1991-07-01,241.75
1991-07-02,240.25
1991-07-03,240.0
1991-07-05,235.0
1991-07-08,230.5
1991-07-09,231.5
1991-07-10,234.5
1991-07-11,232.5
1991-07-12,237.0
1991-07-15,239.5
1991-07-16,249.25
1991-07-17,250.75
1991-07-18,243.75
1991-07-19,241.5
1991-07-22,250.0
1991-07-23,260.0
1991-07-24,258.75
1991-07-25,261.25
1991-07-26,265.5
1991-07-29,272.25
1991-07-30,268.25
1991-07-31,273.25
1991-08-01,278.25
1991-08-02,278.5
1991-08-05,268.5
1991-08-06,267.25
1991-08-07,262.25
1991-08-08,263.75
1991-08-09,265.0
1991-08-12,268.0
1991-08-13,266.75
1991-08-14,257.5
1991-08-15,260.25
1991-08-16,260.0
1991-08-19,250.0
1991-08-20,246.75
1991-08-21,256.75
1991-08-22,264.5
1991-08-23,264.5
1991-08-26,268.5
1991-08-27,265.5
1991-08-28,264.5
1991-08-29,262.5
1991-08-30,264.75
1991-09-03,264.25
1991-09-04,264.25
1991-09-05,262.75
1991-09-06,261.0
1991-09-09,260.25
1991-09-10,259.75
1991-09-11,262.25
1991-09-12,265.25
1991-09-13,264.0
1991-09-16,265.5
1991-09-17,265.0
1991-09-18,267.0
1991-09-19,263.5
1991-09-20,260.0
1991-09-23,258.75
1991-09-24,258.5
1991-09-25,257.25
1991-09-26,255.5
1991-09-27,256.25
1991-09-30,259.25
1991-10-01,264.75
1991-10-02,263.75
1991-10-03,261.25
1991-10-04,263.75
1991-10-07,262.25
1991-10-08,259.5
1991-10-09,258.75
1991-10-10,259.75
1991-10-11,259.0
1991-10-14,258.25
1991-10-15,256.25
1991-10-16,256.0
1991-10-17,258.0
1991-10-18,261.25
1991-10-21,260.5
1991-10-22,264.25
1991-10-23,262.75
1991-10-24,263.5
1991-10-25,260.5
1991-10-28,260.5
1991-10-29,263.25
1991-10-30,261.25
1991-10-31,261.0
1991-11-01,264.0
1991-11-04,261.75
1991-11-05,259.25
1991-11-06,256.5
1991-11-07,255.0
1991-11-08,286.75
1991-11-11,286.25
1991-11-12,286.75
1991-11-13,288.5
1991-11-14,287.5
1991-11-15,286.25
1991-11-18,284.5
1991-11-19,284.25
1991-11-20,286.75
1991-11-21,285.0
1991-11-22,285.0
1991-11-25,285.75
1991-11-26,285.5
1991-11-27,286.0
1991-11-29,285.5
1991-12-02,286.75
1991-12-03,286.5
1991-12-04,286.5
1991-12-05,286.25
1991-12-06,285.75
1991-12-09,286.25
1991-12-10,284.0
1991-12-11,285.0
1991-12-12,284.5
1991-12-13,288.0
1991-12-16,288.0
1991-12-17,289.0
1991-12-18,289.5
1991-12-19,287.75
1991-12-20,288.25
1991-12-23,287.5
1991-12-24,288.25
1991-12-26,290.0
1991-12-27,290.25
1991-12-30,289.0
1991-12-31,288.75
1992-01-02,289.25
1992-01-03,288.5
1992-01-06,289.0
1992-01-07,290.0
1992-01-08,293.25
1992-01-09,295.0
1992-01-10,294.25
1992-01-13,296.25
1992-01-14,295.0
1992-01-15,298.5
1992-01-16,296.0
1992-01-17,294.75
1992-01-20,295.75
1992-01-21,295.5
1992-01-22,295.75
1992-01-23,296.0
1992-01-24,299.25
1992-01-27,299.25
1992-01-28,300.0
1992-01-29,300.0
1992-01-30,299.25
1992-01-31,298.75
1992-02-03,300.75
1992-02-04,301.75
1992-02-05,301.75
1992-02-06,302.25
1992-02-07,303.0
1992-02-10,306.0
1992-02-11,298.5
1992-02-12,301.0
1992-02-13,302.75
1992-02-14,302.25
1992-02-18,303.0
1992-02-19,303.25
1992-02-20,303.75
1992-02-21,301.75
1992-02-24,301.0
1992-02-25,299.25
1992-02-26,299.5
1992-02-27,301.0
1992-02-28,304.5
1992-03-02,306.25
1992-03-03,304.75
1992-03-04,304.0
1992-03-05,304.5
1992-03-06,305.5
1992-03-09,306.25
1992-03-10,302.25
1992-03-11,300.75
1992-03-12,298.5
1992-03-13,296.25
1992-03-16,295.75
1992-03-17,297.25
1992-03-18,297.0
1992-03-19,296.0
1992-03-20,295.5
1992-03-23,297.0
1992-03-24,296.25
1992-03-25,297.25
1992-03-26,297.75
1992-03-27,295.5
1992-03-30,292.25
1992-03-31,290.75
1992-04-01,289.75
1992-04-02,290.25
1992-04-03,291.0
1992-04-06,292.75
1992-04-07,286.5
1992-04-08,283.0
1992-04-09,284.0
1992-04-10,285.5
1992-04-15,286.75
1992-04-16,286.0
1992-04-20,287.5
1992-04-21,286.75
1992-04-22,281.25
1992-04-23,283.5
1992-04-24,281.0
1992-04-27,280.25
1992-04-28,281.0
1992-04-29,280.75
1992-04-30,279.0
1992-05-01,284.25
1992-05-04,291.25
1992-05-05,289.5
1992-05-06,291.75
1992-05-07,294.25
1992-05-08,291.0
1992-05-11,288.5
1992-05-12,291.5
1992-05-13,295.25
1992-05-14,296.25
1992-05-15,296.5
1992-05-18,297.5
1992-05-19,289.75
1992-05-20,288.5
1992-05-21,285.75
1992-05-22,287.75
1992-05-26,291.75
1992-05-27,295.75
1992-05-28,294.5
1992-05-29,298.5
1992-06-01,298.0
1992-06-02,302.25
1992-06-03,301.25
1992-06-04,300.0
1992-06-05,294.75
1992-06-08,301.25
1992-06-09,302.0
1992-06-10,302.5
1992-06-11,300.5
1992-06-12,298.75
1992-06-15,286.75
1992-06-16,288.0
1992-06-17,290.75
1992-06-18,289.0
1992-06-19,291.0
1992-06-22,287.75
1992-06-23,292.0
1992-06-24,289.75
1992-06-25,294.0
1992-06-26,294.75
1992-06-29,292.5
1992-06-30,290.0
1992-07-01,294.25
1992-07-02,288.5
1992-07-06,278.0
1992-07-07,278.5
1992-07-08,275.0
1992-07-09,274.5
1992-07-10,273.5
1992-07-13,271.0
1992-07-14,268.25
1992-07-15,267.0
1992-07-16,265.75
1992-07-17,264.25
1992-07-20,261.75
1992-07-21,262.25
1992-07-22,261.5
1992-07-23,259.25
1992-07-24,257.0
1992-07-27,258.25
1992-07-28,258.75
1992-07-29,258.5
1992-07-30,256.25
1992-07-31,254.25
1992-08-03,254.25
1992-08-04,253.5
1992-08-05,251.75
1992-08-06,249.75
1992-08-07,246.0
1992-08-10,248.0
1992-08-11,251.25
1992-08-12,250.0
1992-08-13,253.0
1992-08-14,254.25
1992-08-17,257.5
1992-08-18,253.75
1992-08-19,251.25
1992-08-20,252.5
1992-08-21,254.25
1992-08-24,256.25
1992-08-25,257.75
1992-08-26,255.25
1992-08-27,251.0
1992-08-28,247.25
1992-08-31,248.75
1992-09-01,251.5
1992-09-02,252.5
1992-09-03,252.75
1992-09-04,253.75
1992-09-08,257.5
1992-09-09,253.5
1992-09-10,250.25
1992-09-11,250.25
1992-09-14,249.0
1992-09-15,252.5
1992-09-16,252.0
1992-09-17,248.75
1992-09-18,247.5
1992-09-21,247.75
1992-09-22,246.0
1992-09-23,244.5
1992-09-24,246.75
1992-09-25,247.75
1992-09-28,245.0
1992-09-29,247.0
1992-09-30,246.75
1992-10-01,245.25
1992-10-02,242.75
1992-10-05,241.75
1992-10-06,242.25
1992-10-07,242.25
1992-10-08,240.5
1992-10-09,239.75
1992-10-12,241.25
1992-10-13,241.75
1992-10-14,243.5
1992-10-15,241.5
1992-10-16,239.25
1992-10-19,239.5
1992-10-20,241.75
1992-10-21,239.25
1992-10-22,240.75
1992-10-23,238.25
1992-10-26,237.0
1992-10-27,237.0
1992-10-28,236.5
1992-10-29,238.25
1992-10-30,238.75
1992-11-02,242.75
1992-11-03,242.5
1992-11-04,239.25
1992-11-05,238.0
1992-11-06,239.5
1992-11-09,238.0
1992-11-10,233.0
1992-11-11,235.25
1992-11-12,237.0
1992-11-13,239.75
1992-11-16,238.0
1992-11-17,240.5
1992-11-18,240.0
1992-11-19,240.75
1992-11-20,237.5
1992-11-23,242.0
1992-11-24,241.75
1992-11-25,240.5
1992-11-27,239.75
1992-11-30,239.25
1992-12-01,238.0
1992-12-02,237.75
1992-12-03,238.0
1992-12-04,236.75
1992-12-07,236.0
1992-12-08,236.0
1992-12-09,236.5
1992-12-10,238.0
1992-12-11,239.5
1992-12-14,239.5
1992-12-15,239.0
1992-12-16,237.5
1992-12-17,235.25
1992-12-18,235.0
1992-12-21,235.5
1992-12-22,235.5
1992-12-23,236.75
1992-12-24,236.75
1992-12-28,236.25
1992-12-29,234.75
1992-12-30,234.25
1992-12-31,234.5
1993-01-04,233.75
1993-01-05,234.5
1993-01-06,235.25
1993-01-07,235.75
1993-01-08,236.25
1993-01-11,236.5
1993-01-12,238.5
1993-01-13,237.25
1993-01-14,237.25
1993-01-15,237.75
1993-01-18,238.25
1993-01-19,240.25
1993-01-20,239.5
1993-01-21,240.75
1993-01-22,240.5
1993-01-25,239.5
1993-01-26,238.75
1993-01-27,239.0
1993-01-28,237.5
1993-01-29,237.5
1993-02-01,237.25
1993-02-02,236.5
1993-02-03,236.0
1993-02-04,234.75
1993-02-05,233.25
1993-02-08,233.5
1993-02-09,235.25
1993-02-10,235.75
1993-02-11,235.25
1993-02-12,235.25
1993-02-16,235.25
1993-02-17,235.25
1993-02-18,234.75
1993-02-19,234.0
1993-02-22,233.5
1993-02-23,233.5
1993-02-24,233.75
1993-02-25,232.75
1993-02-26,234.0
1993-03-01,238.25
1993-03-02,238.25
1993-03-03,237.25
1993-03-04,237.25
1993-03-05,236.5
1993-03-08,236.25
1993-03-09,236.25
1993-03-10,236.25
1993-03-11,235.25
1993-03-12,234.0
1993-03-15,234.5
1993-03-16,235.25
1993-03-17,237.75
1993-03-18,238.25
1993-03-19,239.0
1993-03-22,238.0
1993-03-23,239.25
1993-03-24,241.0
1993-03-25,240.5
1993-03-26,240.0
1993-03-29,240.75
1993-03-30,239.75
1993-03-31,239.5
1993-04-01,240.0
1993-04-02,241.25
1993-04-05,240.5
1993-04-06,241.25
1993-04-07,242.75
1993-04-08,242.75
1993-04-12,244.25
1993-04-13,244.25
1993-04-14,241.0
1993-04-15,242.0
1993-04-16,238.5
1993-04-19,240.75
1993-04-20,242.75
1993-04-21,238.75
1993-04-22,236.5
1993-04-23,234.75
1993-04-26,235.25
1993-04-27,231.25
1993-04-28,231.25
1993-04-29,232.0
1993-04-30,236.25
1993-05-03,236.75
1993-05-04,234.25
1993-05-05,234.25
1993-05-06,235.5
1993-05-07,234.25
1993-05-10,231.25
1993-05-11,233.25
1993-05-12,237.5
1993-05-13,235.25
1993-05-14,234.75
1993-05-17,232.75
1993-05-18,234.25
1993-05-19,231.75
1993-05-20,234.25
1993-05-21,234.25
1993-05-24,234.0
1993-05-25,231.75
1993-05-26,232.75
1993-05-27,230.75
1993-05-28,231.0
1993-06-01,225.5
1993-06-02,224.75
1993-06-03,224.75
1993-06-04,226.5
1993-06-07,229.75
1993-06-08,228.0
1993-06-09,227.25
1993-06-10,224.75
1993-06-11,221.75
1993-06-14,222.0
1993-06-15,221.5
1993-06-16,223.0
1993-06-17,224.75
1993-06-18,226.75
1993-06-21,228.0
1993-06-22,228.75
1993-06-23,228.75
1993-06-24,229.25
1993-06-25,228.0
1993-06-28,227.75
1993-06-29,228.5
1993-06-30,233.25
1993-07-01,241.5
1993-07-02,243.75
1993-07-06,253.5
1993-07-07,252.75
1993-07-08,247.75
1993-07-09,246.0
1993-07-12,240.5
1993-07-13,239.5
1993-07-14,242.5
1993-07-15,240.0
1993-07-16,245.75
1993-07-19,247.0
1993-07-20,245.5
1993-07-21,244.5
1993-07-22,246.75
1993-07-23,246.25
1993-07-26,243.25
1993-07-27,245.0
1993-07-28,241.5
1993-07-29,239.75
1993-07-30,236.75
1993-08-02,241.75
1993-08-03,242.75
1993-08-04,241.25
1993-08-05,239.0
1993-08-06,241.0
1993-08-09,237.5
1993-08-10,240.75
1993-08-11,242.25
1993-08-12,239.25
1993-08-13,239.25
1993-08-16,236.0
1993-08-17,238.0
1993-08-18,237.0
1993-08-19,238.25
1993-08-20,238.25
1993-08-23,240.5
1993-08-24,239.25
1993-08-25,238.75
1993-08-26,234.0
1993-08-27,236.25
1993-08-30,235.5
1993-08-31,232.5
1993-09-01,228.75
1993-09-02,230.25
1993-09-03,231.75
1993-09-07,228.0
1993-09-08,229.5
1993-09-09,230.75
1993-09-10,230.0
1993-09-13,233.75
1993-09-14,231.75
1993-09-15,233.75
1993-09-16,233.5
1993-09-17,238.75
1993-09-20,239.25
1993-09-21,237.75
1993-09-22,241.0
1993-09-23,243.75
1993-09-24,243.75
1993-09-27,241.25
1993-09-28,238.25
1993-09-29,235.75
1993-09-30,239.75
1993-10-01,237.75
1993-10-04,232.0
1993-10-05,231.5
1993-10-06,233.25
1993-10-07,236.5
1993-10-08,236.75
1993-10-11,239.5
1993-10-12,239.25
1993-10-13,244.25
1993-10-14,244.0
1993-10-15,243.75
1993-10-18,248.0
1993-10-19,249.0
1993-10-20,247.5
1993-10-21,250.75
1993-10-22,248.5
1993-10-25,251.5
1993-10-26,251.0
1993-10-27,249.75
1993-10-28,248.25
1993-10-29,252.75
1993-11-01,255.75
1993-11-02,257.75
1993-11-03,256.75
1993-11-04,259.5
1993-11-05,258.75
1993-11-08,255.75
1993-11-09,289.75
1993-11-10,300.0
1993-11-11,295.5
1993-11-12,293.0
1993-11-15,293.0
1993-11-16,291.75
1993-11-17,290.75
1993-11-18,292.0
1993-11-19,292.25
1993-11-22,292.5
1993-11-23,291.5
1993-11-24,292.75
1993-11-26,293.75
1993-11-29,293.75
1993-11-30,292.5
1993-12-01,294.75
1993-12-02,297.25
1993-12-03,295.75
1993-12-06,296.25
1993-12-07,298.0
1993-12-08,299.25
1993-12-09,299.5
1993-12-10,299.5
1993-12-13,297.25
1993-12-14,297.75
1993-12-15,298.75
1993-12-16,298.75
1993-12-17,300.0
1993-12-20,301.5
1993-12-21,302.5
1993-12-22,302.5
1993-12-23,302.0
1993-12-27,302.75
1993-12-28,303.5
1993-12-29,304.0
1993-12-30,304.0
1994-01-03,304.5
1994-01-04,303.75
1994-01-05,304.75
1994-01-06,305.5
1994-01-07,305.0
1994-01-10,302.75
1994-01-11,304.0
1994-01-12,301.5
1994-01-13,305.25
1994-01-14,306.5
1994-01-17,306.75
1994-01-18,304.75
1994-01-19,302.0
1994-01-20,300.5
1994-01-21,302.75
1994-01-24,303.75
1994-01-25,303.75
1994-01-26,303.25
1994-01-27,302.5
1994-01-28,299.0
1994-01-31,298.25
1994-02-01,297.5
1994-02-02,298.5
1994-02-03,298.75
1994-02-04,298.25
1994-02-07,299.75
1994-02-08,302.25
1994-02-09,305.0
1994-02-10,305.0
1994-02-11,306.0
1994-02-14,306.75
1994-02-15,304.5
1994-02-16,306.5
1994-02-17,302.0
1994-02-18,302.0
1994-02-22,302.5
1994-02-23,303.0
1994-02-24,302.25
1994-02-25,302.0
1994-02-28,301.5
1994-03-01,303.0
1994-03-02,302.5
1994-03-03,299.75
1994-03-04,298.0
1994-03-07,298.75
1994-03-08,296.5
1994-03-09,294.5
1994-03-10,293.75
1994-03-11,294.25
1994-03-14,300.0
1994-03-15,298.75
1994-03-16,299.0
1994-03-17,299.75
1994-03-18,299.25
1994-03-21,297.5
1994-03-22,295.75
1994-03-23,295.75
1994-03-24,295.75
1994-03-25,294.25
1994-03-28,296.0
1994-03-29,294.5
1994-03-30,294.25
1994-03-31,290.25
1994-04-04,291.0
1994-04-05,294.5
1994-04-06,295.0
1994-04-07,291.5
1994-04-08,291.5
1994-04-11,289.75
1994-04-12,291.5
1994-04-13,291.75
1994-04-14,287.5
1994-04-15,289.0
1994-04-18,283.5
1994-04-19,283.0
1994-04-20,286.0
1994-04-21,288.0
1994-04-22,284.5
1994-04-25,286.5
1994-04-26,286.5
1994-04-28,290.25
1994-04-29,292.5
1994-05-02,289.75
1994-05-03,281.5
1994-05-04,283.0
1994-05-05,276.5
1994-05-06,278.0
1994-05-09,275.25
1994-05-10,277.5
1994-05-11,278.25
1994-05-12,281.75
1994-05-13,281.0
1994-05-16,288.5
1994-05-17,289.0
1994-05-18,291.25
1994-05-19,290.75
1994-05-20,292.75
1994-05-23,301.75
1994-05-24,293.0
1994-05-25,289.0
1994-05-26,286.5
1994-05-27,288.5
1994-05-31,300.5
1994-06-01,302.75
1994-06-02,304.5
1994-06-03,296.25
1994-06-06,287.25
1994-06-07,288.0
1994-06-08,291.75
1994-06-09,292.25
1994-06-10,296.25
1994-06-13,298.5
1994-06-14,299.25
1994-06-15,305.5
1994-06-16,304.75
1994-06-17,309.25
1994-06-20,297.25
1994-06-21,288.25
1994-06-22,278.75
1994-06-23,277.25
1994-06-24,279.25
1994-06-27,272.0
1994-06-28,283.75
1994-06-29,274.0
1994-06-30,276.25
1994-07-01,273.75
1994-07-05,262.0
1994-07-06,263.0
1994-07-07,260.5
1994-07-08,262.0
1994-07-11,261.25
1994-07-12,259.5
1994-07-13,260.5
1994-07-14,259.25
1994-07-15,257.5
1994-07-18,259.0
1994-07-19,255.75
1994-07-20,254.5
1994-07-21,252.25
1994-07-22,252.0
1994-07-25,253.75
1994-07-26,255.5
1994-07-27,253.5
1994-07-28,253.5
1994-07-29,256.25
1994-08-01,256.0
1994-08-02,256.0
1994-08-03,254.0
1994-08-04,253.25
1994-08-05,254.0
1994-08-08,257.0
1994-08-09,256.0
1994-08-10,257.5
1994-08-11,257.75
1994-08-12,255.0
1994-08-15,254.25
1994-08-16,255.5
1994-08-17,258.0
1994-08-18,257.25
1994-08-19,258.0
1994-08-22,258.0
1994-08-23,256.5
1994-08-24,258.75
1994-08-25,258.0
1994-08-26,257.0
1994-08-29,255.25
1994-08-30,256.0
1994-08-31,257.0
1994-09-01,257.5
1994-09-02,258.0
1994-09-06,261.0
1994-09-07,262.0
1994-09-08,260.0
1994-09-09,258.25
1994-09-12,261.0
1994-09-13,260.0
1994-09-14,256.5
1994-09-15,252.5
1994-09-16,252.0
1994-09-19,251.5
1994-09-20,251.75
1994-09-21,252.0
1994-09-22,251.5
1994-09-23,251.25
1994-09-26,251.0
1994-09-27,250.0
1994-09-28,249.0
1994-09-29,249.0
1994-09-30,250.0
1994-10-03,251.75
1994-10-04,251.75
1994-10-05,252.0
1994-10-06,250.0
1994-10-07,248.5
1994-10-10,248.0
1994-10-11,248.0
1994-10-12,249.25
1994-10-13,249.75
1994-10-14,251.75
1994-10-17,250.75
1994-10-18,249.25
1994-10-19,248.75
1994-10-20,251.75
1994-10-21,249.0
1994-10-24,251.5
1994-10-25,249.75
1994-10-26,249.5
1994-10-27,252.25
1994-10-28,251.0
1994-10-31,250.0
1994-11-01,250.0
1994-11-02,250.0
1994-11-03,249.5
1994-11-04,250.0
1994-11-07,250.75
1994-11-08,251.25
1994-11-09,203.5
1994-11-10,204.0
1994-11-11,201.75
1994-11-14,201.0
1994-11-15,200.0
1994-11-16,198.5
1994-11-17,199.5
1994-11-18,198.5
1994-11-21,199.0
1994-11-22,197.0
1994-11-23,194.25
1994-11-25,195.75
1994-11-28,196.0
1994-11-29,195.25
1994-11-30,195.5
1994-12-01,195.25
1994-12-02,197.0
1994-12-05,199.0
1994-12-06,198.0
1994-12-07,200.25
1994-12-08,200.25
1994-12-09,200.5
1994-12-12,200.5
1994-12-13,199.25
1994-12-14,196.75
1994-12-15,197.0
1994-12-16,198.5
1994-12-19,197.25
1994-12-20,198.5
1994-12-21,199.75
1994-12-22,199.75
1994-12-23,201.5
1994-12-27,201.75
1994-12-28,201.75
1994-12-29,200.25
1994-12-30,199.75
1995-01-03,198.75
1995-01-04,199.75
1995-01-05,201.75
1995-01-06,203.0
1995-01-09,203.0
1995-01-10,202.75
1995-01-11,202.75
1995-01-12,204.0
1995-01-13,202.5
1995-01-16,202.5
1995-01-17,203.0
1995-01-18,202.75
1995-01-19,202.5
1995-01-20,201.25
1995-01-23,202.75
1995-01-24,202.75
1995-01-25,204.0
1995-01-26,204.5
1995-01-27,204.0
1995-01-30,203.75
1995-01-31,203.75
1995-02-01,204.75
1995-02-02,205.25
1995-02-03,205.0
1995-02-06,208.0
1995-02-07,206.5
1995-02-08,206.75
1995-02-09,206.75
1995-02-10,207.25
1995-02-13,207.25
1995-02-14,209.0
1995-02-15,208.75
1995-02-16,208.5
1995-02-17,208.0
1995-02-21,207.0
1995-02-22,208.75
1995-02-23,210.0
1995-02-24,209.0
1995-02-27,209.0
1995-02-28,208.5
1995-03-01,208.5
1995-03-02,208.0
1995-03-03,205.5
1995-03-06,208.0
1995-03-07,209.0
1995-03-08,210.0
1995-03-09,210.0
1995-03-10,210.0
1995-03-13,212.0
1995-03-14,211.75
1995-03-15,213.0
1995-03-16,212.75
1995-03-17,213.25
1995-03-20,212.0
1995-03-21,209.75
1995-03-22,209.5
1995-03-23,211.0
1995-03-24,210.5
1995-03-27,212.25
1995-03-28,213.0
1995-03-29,211.25
1995-03-30,211.25
1995-03-31,212.5
1995-04-03,215.5
1995-04-04,216.0
1995-04-05,215.5
1995-04-06,215.5
1995-04-07,215.5
1995-04-10,216.25
1995-04-11,217.0
1995-04-12,214.5
1995-04-13,211.75
1995-04-17,210.25
1995-04-18,209.5
1995-04-19,209.5
1995-04-20,211.5
1995-04-21,211.75
1995-04-24,212.5
1995-04-25,214.5
1995-04-26,214.5
1995-04-27,213.0
1995-04-28,213.25
1995-05-01,217.25
1995-05-02,218.25
1995-05-03,215.75
1995-05-04,216.25
1995-05-05,213.75
1995-05-08,216.5
1995-05-09,216.5
1995-05-10,217.5
1995-05-11,217.5
1995-05-12,217.5
1995-05-15,213.25
1995-05-16,216.25
1995-05-17,219.25
1995-05-18,220.5
1995-05-19,218.0
1995-05-22,222.0
1995-05-23,228.0
1995-05-24,227.75
1995-05-25,227.25
1995-05-26,231.25
1995-05-30,226.25
1995-05-31,226.25
1995-06-01,230.5
1995-06-02,234.0
1995-06-05,231.0
1995-06-06,229.75
1995-06-07,228.5
1995-06-08,233.5
1995-06-09,231.5
1995-06-12,231.25
1995-06-13,234.0
1995-06-14,238.5
1995-06-15,237.75
1995-06-16,235.75
1995-06-19,243.0
1995-06-20,241.5
1995-06-21,242.25
1995-06-22,239.5
1995-06-23,238.25
1995-06-26,226.25
1995-06-27,221.5
1995-06-28,227.75
1995-06-29,225.0
1995-06-30,231.25
1995-07-03,235.75
1995-07-05,237.25
1995-07-06,236.25
1995-07-07,234.5
1995-07-10,233.75
1995-07-11,235.0
1995-07-12,239.0
1995-07-13,238.5
1995-07-14,239.25
1995-07-17,247.25
1995-07-18,247.0
1995-07-19,242.0
1995-07-20,240.5
1995-07-21,245.0
1995-07-24,243.0
1995-07-25,245.25
1995-07-26,244.0
1995-07-27,240.5
1995-07-28,238.75
1995-07-31,232.0
1995-08-01,233.0
1995-08-02,229.0
1995-08-03,229.25
1995-08-04,226.0
1995-08-07,224.0
1995-08-08,229.25
1995-08-09,229.5
1995-08-10,227.75
1995-08-11,230.0
1995-08-14,232.0
