date_iso,1980-12-18 00:00:00,1981-12-21 00:00:00,1982-12-20 00:00:00,1983-12-20 00:00:00,1984-12-19 00:00:00,1985-12-19 00:00:00,1986-12-19 00:00:00,1987-12-21 00:00:00,1988-12-20 00:00:00,1989-12-19 00:00:00,1990-12-19 00:00:00,1991-12-19 00:00:00,1992-12-21 00:00:00,1993-12-20 00:00:00,1994-12-20 00:00:00,1995-12-19 00:00:00,1996-12-19 00:00:00,1997-12-19 00:00:00,1998-12-21 00:00:00,1999-12-20 00:00:00,2000-12-04 00:00:00,2001-12-14 00:00:00,2002-12-13 00:00:00,2003-12-12 00:00:00,2004-12-14 00:00:00,2005-12-14 00:00:00,2006-12-14 00:00:00,2007-12-14 00:00:00,2008-12-12 00:00:00,2009-12-14 00:00:00,2010-12-14 00:00:00,2011-12-14 00:00:00,2012-12-14 00:00:00,2013-12-13 00:00:00,2014-12-12 00:00:00,2015-12-14 00:00:00,2016-12-14 00:00:00,2018-12-14 00:00:00,2019-12-13 00:00:00,2020-12-14 00:00:00,2021-12-14 00:00:00,2022-12-14 00:00:00,2023-12-14 00:00:00,2024-12-30 00:00:00,backadjusted,unadjusted
2009-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.25,432.25,442.25,,,,,,,,,,,,,358.25,432.25
2009-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.75,433.75,443.75,,,,,,,,,,,,,359.75,433.75
2009-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,422.5,433.5,,,,,,,,,,,,,348.5,422.5
2009-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.75,415.5,426.5,,,,,,,,,,,,,341.5,415.5
2009-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.5,420.5,431.5,,,,,,,,,,,,,346.5,420.5
2009-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.25,421.25,432.25,,,,,,,,,,,,,347.25,421.25
2009-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5,429.0,440.0,,,,,,,,,,,,,355.0,429.0
2009-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.75,424.75,434.75,,,,,,,,,,,,,350.75,424.75
2009-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5,420.0,431.0,,,,,,,,,,,,,346.0,420.0
2009-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.25,424.0,434.0,,,,,,,,,,,,,350.0,424.0
2009-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.75,437.5,448.5,,,,,,,,,,,,,363.5,437.5
2009-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.25,437.25,447.25,,,,,,,,,,,,,363.25,437.25
2009-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.25,447.25,456.25,,,,,,,,,,,,,373.25,447.25
2009-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5,440.5,449.5,,,,,,,,,,,,,366.5,440.5
2009-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,440.5,450.5,,,,,,,,,,,,,366.5,440.5
2009-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.75,440.75,449.75,,,,,,,,,,,,,366.75,440.75
2009-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,441.5,450.5,,,,,,,,,,,,,367.5,441.5
2009-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.75,445.0,453.5,,,,,,,,,,,,,371.0,445.0
2009-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.25,443.25,451.75,,,,,,,,,,,,,369.25,443.25
2009-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,445.75,453.25,,,,,,,,,,,,,371.75,445.75
2009-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.25,443.0,451.0,,,,,,,,,,,,,369.0,443.0
2009-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.25,446.25,453.75,,,,,,,,,,,,,372.25,446.25
2009-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.5,435.75,443.25,,,,,,,,,,,,,361.75,435.75
2009-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,442.0,450.0,,,,,,,,,,,,,368.0,442.0
2009-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,446.0,452.5,,,,,,,,,,,,,372.0,446.0
2009-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.25,445.25,452.5,,,,,,,,,,,,,371.25,445.25
2009-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5,437.5,444.5,,,,,,,,,,,,,363.5,437.5
2009-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,443.75,450.5,,,,,,,,,,,,,369.75,443.75
2009-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.25,449.75,457.75,,,,,,,,,,,,,375.75,449.75
2009-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.75,447.25,456.25,,,,,,,,,,,,,373.25,447.25
2009-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.25,450.0,458.0,,,,,,,,,,,,,376.0,450.0
2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.25,454.25,462.25,,,,,,,,,,,,,380.25,454.25
2009-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.25,463.0,471.5,,,,,,,,,,,,,389.0,463.0
2009-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.75,470.0,478.5,,,,,,,,,,,,,396.0,470.0
2009-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,455.0,464.0,,,,,,,,,,,,,381.0,455.0
2009-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.5,467.0,476.0,,,,,,,,,,,,,393.0,467.0
2009-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.5,464.0,473.5,,,,,,,,,,,,,390.0,464.0
2009-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0,455.5,464.5,469.5,,,,,,,,,,,,381.5,455.5
2009-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.25,462.25,471.75,476.75,,,,,,,,,,,,388.25,462.25
2009-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0,453.5,463.5,468.5,,,,,,,,,,,,379.5,453.5
2009-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.25,459.5,469.0,474.0,,,,,,,,,,,,385.5,459.5
2009-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.75,450.75,460.75,465.75,,,,,,,,,,,,376.75,450.75
2009-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.75,437.75,448.75,453.75,,,,,,,,,,,,363.75,437.75
2009-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.25,435.25,446.75,450.0,,,,,,,,,,,,361.25,435.25
2009-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.75,434.25,445.25,445.25,,,,,,,,,,,,360.25,434.25
2009-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.75,428.25,443.25,446.25,,,,,,,,,,,,354.25,428.25
2009-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5,428.0,442.0,445.0,,,,,,,,,,,,354.0,428.0
2009-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.5,416.5,430.0,432.0,,,,,,,,,,,,342.5,416.5
2009-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0,422.25,433.75,436.0,,,,,,,,,,,,348.25,422.25
2009-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.25,422.5,435.5,437.5,,,,,,,,,,,,348.5,422.5
2009-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5,416.5,429.5,431.5,,,,,,,,,,,,342.5,416.5
2009-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.25,415.75,428.75,430.75,,,,,,,,,,,,341.75,415.75
2009-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.25,413.75,426.75,428.75,,,,,,,,,,,,339.75,413.75
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.25,403.25,418.25,420.25,,,,,,,,,,,,329.25,403.25
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.25,410.25,424.25,426.25,,,,,,,,,,,,336.25,410.25
2009-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5,400.25,418.0,424.0,,,,,,,,,,,,326.25,400.25
2009-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.25,385.75,404.75,410.75,,,,,,,,,,,,311.75,385.75
2009-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.75,376.25,395.25,400.25,,,,,,,,,,,,302.25,376.25
2009-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.25,375.75,395.75,400.75,,,,,,,,,,,,301.75,375.75
2009-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,383.5,402.5,412.5,,,,,,,,,,,,309.5,383.5
2009-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,384.25,403.25,413.25,,,,,,,,,,,,310.25,384.25
2009-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5,383.5,402.5,412.5,,,,,,,,,,,,309.5,383.5
2009-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.5,392.25,410.25,420.25,,,,,,,,,,,,318.25,392.25
2009-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,386.5,405.0,415.0,,,,,,,,,,,,312.5,386.5
2009-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.25,375.25,394.25,404.25,,,,,,,,,,,,301.25,375.25
2009-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5,380.5,399.5,409.5,,,,,,,,,,,,306.5,380.5
2009-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.75,382.75,401.75,411.75,,,,,,,,,,,,308.75,382.75
2009-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,371.0,390.5,400.5,,,,,,,,,,,,297.0,371.0
2009-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.25,368.75,388.5,398.5,,,,,,,,,,,,294.75,368.75
2009-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.75,386.5,405.0,415.0,,,,,,,,,,,,312.5,386.5
2009-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.25,374.0,390.0,402.0,,,,,,,,,,,,300.0,374.0
2009-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.75,380.25,397.75,409.75,,,,,,,,,,,,306.25,380.25
2009-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.75,375.75,392.75,404.75,,,,,,,,,,,,301.75,375.75
2009-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,373.75,391.75,403.75,,,,,,,,,,,,299.75,373.75
2009-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.25,388.25,405.75,417.75,,,,,,,,,,,,314.25,388.25
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5,396.0,413.0,425.0,,,,,,,,,,,,322.0,396.0
2009-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,414.5,430.0,441.0,,,,,,,,,,,,340.5,414.5
2009-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.75,411.25,426.25,438.25,,,,,,,,,,,,337.25,411.25
2009-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,404.5,419.5,434.5,,,,,,,,,,,,330.5,404.5
2009-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.25,387.75,402.75,417.25,,,,,,,,,,,,313.75,387.75
2009-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5,372.25,387.5,401.5,,,,,,,,,,,,298.25,372.25
2009-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5,376.0,392.0,406.0,,,,,,,,,,,,302.0,376.0
2009-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,376.25,393.25,407.25,,,,,,,,,,,,302.25,376.25
2009-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.25,384.25,402.25,415.25,,,,,,,,,,,,310.25,384.25
2009-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,380.25,398.25,411.25,,,,,,,,,,,,306.25,380.25
2009-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.75,377.0,395.0,408.0,,,,,,,,,,,,303.0,377.0
2009-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.75,371.0,390.0,405.0,,,,,,,,,,,,297.0,371.0
2009-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5,372.5,391.0,406.0,,,,,,,,,,,,298.5,372.5
2009-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.5,377.25,395.75,409.75,,,,,,,,,,,,303.25,377.25
2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,373.0,391.25,405.25,,,,,,,,,,,,299.0,373.0
2009-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.25,376.25,395.25,408.25,,,,,,,,,,,,302.25,376.25
2009-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.5,383.5,402.5,415.5,,,,,,,,,,,,309.5,383.5
2009-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.75,374.75,393.75,406.75,,,,,,,,,,,,300.75,374.75
2009-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.25,374.0,392.0,405.0,,,,,,,,,,,,300.0,374.0
2009-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.25,376.75,394.75,407.75,,,,,,,,,,,,302.75,376.75
2009-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,378.0,396.5,409.5,,,,,,,,,,,,304.0,378.0
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.75,376.75,394.25,408.25,,,,,,,,,,,,302.75,376.75
2009-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.25,367.5,385.75,399.75,,,,,,,,,,,,293.5,367.5
2009-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.25,367.5,385.25,398.25,,,,,,,,,,,,293.5,367.5
2009-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.75,365.0,381.0,394.0,,,,,,,,,,,,291.0,365.0
2009-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.25,356.5,371.25,387.25,,,,,,,,,,,,282.5,356.5
2009-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5,357.75,373.25,390.25,,,,,,,,,,,,283.75,357.75
2009-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.75,360.5,376.25,395.25,,,,,,,,,,,,286.5,360.5
2009-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.25,365.5,382.25,402.25,,,,,,,,,,,,291.5,365.5
2009-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.75,370.5,386.5,407.5,,,,,,,,,,,,296.5,370.5
2009-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.75,368.75,385.25,405.75,,,,,,,,,,,,294.75,368.75
2009-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,394.0,404.75,424.75,,,,,,,,,,,,320.0,394.0
2009-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.25,384.75,396.75,416.75,,,,,,,,,,,,310.75,384.75
2009-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,378.75,392.25,411.25,,,,,,,,,,,,304.75,378.75
2009-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,367.25,381.25,400.25,,,,,,,,,,,,293.25,367.25
2009-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,366.0,381.5,400.5,,,,,,,,,,,,292.0,366.0
2009-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.75,376.25,391.25,411.25,,,,,,,,,,,,302.25,376.25
2009-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.25,380.25,396.25,415.25,,,,,,,,,,,,306.25,380.25
2009-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.5,386.0,401.0,420.0,,,,,,,,,,,,312.0,386.0
2009-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,383.0,397.0,415.0,,,,,,,,,,,,309.0,383.0
2009-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.75,387.25,401.25,418.25,,,,,,,,,,,,313.25,387.25
2009-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,389.5,403.0,420.0,,,,,,,,,,,,315.5,389.5
2009-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,392.75,406.25,424.5,,,,,,,,,,,,318.75,392.75
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.5,389.0,402.5,420.5,,,,,,,,,,,,315.0,389.0
2009-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5,382.75,395.25,412.25,,,,,,,,,,,,308.75,382.75
2009-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5,389.75,400.25,416.25,,,,,,,,,,,,315.75,389.75
2009-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.25,403.5,410.5,426.5,,,,,,,,,,,,329.5,403.5
2009-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.75,405.25,415.25,431.25,,,,,,,,,,,,331.25,405.25
2009-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,408.75,417.0,431.5,,,,,,,,,,,,334.75,408.75
2009-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.25,405.25,412.5,427.0,,,,,,,,,,,,331.25,405.25
2009-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.25,419.5,423.5,435.5,,,,,,,,,,,,345.5,419.5
2009-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.75,419.5,423.5,438.5,,,,,,,,,,,,345.5,419.5
2009-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,420.0,422.5,440.5,,,,,,,,,,,,346.0,420.0
2009-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,413.5,419.5,437.0,,,,,,,,,,,,339.5,413.5
2009-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,412.5,418.5,436.0,,,,,,,,,,,,338.5,412.5
2009-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.25,425.0,430.0,446.0,,,,,,,,,,,,351.0,425.0
2009-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5,423.5,427.5,443.0,,,,,,,,,,,,349.5,423.5
2009-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.25,431.25,436.25,450.75,,,,,,,,,,,,357.25,431.25
2009-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.5,435.0,439.0,453.0,,,,,,,,,,,,361.0,435.0
2009-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.75,429.75,434.25,449.75,,,,,,,,,,,,355.75,429.75
2009-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,414.5,420.0,436.0,,,,,,,,,,,,340.5,414.5
2009-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.75,412.25,420.25,437.25,,,,,,,,,,,,338.25,412.25
2009-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,413.25,422.25,439.25,,,,,,,,,,,,339.25,413.25
2009-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5,424.5,433.5,449.5,,,,,,,,,,,,350.5,424.5
2009-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,411.75,421.75,436.75,,,,,,,,,,,,337.75,411.75
2009-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.25,428.75,439.75,454.75,,,,,,,,,,,,354.75,428.75
2009-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,437.75,446.75,461.75,,,,,,,,,,,,315.25,446.75
2009-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,430.75,439.75,454.75,,,,,,,,,,,,308.25,439.75
2009-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.5,424.0,433.0,448.0,,,,,,,,,,,,301.5,433.0
2009-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,417.5,426.5,439.0,,,,,,,,,,,,295.0,426.5
2009-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,436.75,447.25,459.75,,,,,,,,,,,,315.75,447.25
2009-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5,443.0,453.0,465.5,,,,,,,,,,,,321.5,453.0
2009-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,442.75,452.75,462.75,,,,,,,,,,,,321.25,452.75
2009-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5,438.75,449.25,459.25,,,,,,,,,,,,317.75,449.25
2009-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5,437.0,449.25,459.25,,,,,,,,,,,,317.75,449.25
2009-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.25,448.0,460.0,470.0,,,,,,,,,,,,328.5,460.0
2009-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,446.5,459.0,469.0,,,,,,,,,,,,327.5,459.0
2009-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,440.5,453.0,463.0,,,,,,,,,,,,321.5,453.0
2009-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,438.25,449.25,460.75,,,,,,,,,,,,317.75,449.25
2009-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,435.5,446.0,457.0,,,,,,,,,,,,314.5,446.0
2009-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.25,434.5,446.5,457.5,,,,,,,,,,,,315.0,446.5
2009-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0,426.0,438.5,450.5,,,,,,,,,,,,307.0,438.5
2009-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,441.75,453.25,463.25,,,,,,,,,,,,321.75,453.25
2009-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.25,445.5,457.0,467.0,,,,,,,,,,,,325.5,457.0
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.75,448.5,460.0,470.0,,,,,,,,,,,,328.5,460.0
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.75,444.5,454.5,466.0,,,,,,,,,,,,323.0,454.5
2009-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.75,438.0,448.0,458.0,,,,,,,,,,,,316.5,448.0
2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.25,433.75,444.25,455.25,,,,,,,,,,,,312.75,444.25
2009-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.75,424.5,435.5,445.5,,,,,,,,,,,,304.0,435.5
2009-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.75,419.75,431.75,441.0,,,,,,,,,,,,300.25,431.75
2009-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5,420.75,433.5,443.5,,,,,,,,,,,,302.0,433.5
2009-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,420.0,433.5,443.5,,,,,,,,,,,,302.0,433.5
2009-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.25,428.75,441.25,451.25,,,,,,,,,,,,309.75,441.25
2009-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.25,438.25,450.75,459.75,,,,,,,,,,,,319.25,450.75
2009-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,440.5,452.0,461.0,471.0,,,,,,,,,,,320.5,452.0
2009-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,449.75,458.75,468.75,,,,,,,,,,,318.25,449.75
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.25,454.0,463.0,471.0,,,,,,,,,,,322.5,454.0
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.75,441.75,450.75,460.75,,,,,,,,,,,310.25,441.75
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.25,441.75,450.75,460.75,,,,,,,,,,,310.25,441.75
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.0,443.5,450.5,460.5,,,,,,,,,,,312.0,443.5
2009-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.25,443.0,450.0,460.0,,,,,,,,,,,311.5,443.0
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.25,448.5,453.0,463.0,,,,,,,,,,,317.0,448.5
2009-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.25,451.0,457.0,467.0,,,,,,,,,,,319.5,451.0
2009-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.75,455.5,460.5,470.5,,,,,,,,,,,324.0,455.5
2009-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.25,454.25,458.25,468.25,,,,,,,,,,,322.75,454.25
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,449.75,454.75,464.75,,,,,,,,,,,318.25,449.75
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.75,447.75,453.75,463.75,,,,,,,,,,,316.25,447.75
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.25,451.25,459.25,469.25,,,,,,,,,,,319.75,451.25
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.25,451.25,458.25,468.25,,,,,,,,,,,319.75,451.25
2010-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.75,457.75,463.75,473.75,,,,,,,,,,,326.25,457.75
2010-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.5,452.5,460.5,470.5,,,,,,,,,,,321.0,452.5
2010-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,458.0,464.0,474.0,,,,,,,,,,,326.5,458.0
2010-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5,456.5,461.5,471.5,,,,,,,,,,,325.0,456.5
2010-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.5,432.5,442.5,452.5,,,,,,,,,,,301.0,432.5
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.75,434.75,442.75,452.75,,,,,,,,,,,303.25,434.75
