time,open,high,low,close,Volume,Futures Open Interest
1678150800,495,495,494.5,494.75,18,1249
1678237200,491.5,491.5,487.5,487.5,13,1249
1678323600,487,487,483,484.5,28,1254
1678410000,487,490.5,486,490.5,13,1260
1678665600,493.75,494.25,492.5,494.25,21,1265
1678752000,493.75,496,493.5,495.25,49,1267
1678838400,494,494,490.75,490.75,61,1294
1678924800,490,493,490,493,13,1294
1679011200,490.5,494.25,490.5,492.25,19,1295
1679270400,492,493.5,492,493.5,5,1299
1679356800,493.5,493.5,491.75,491.75,2,1299
1679443200,487,492,487,492,30,1315
1679529600,493.25,493.25,491,492.25,55,1324
1679616000,495.5,495.5,494.5,494.5,15,1332
1679875200,495,496,494,496,18,1340
1679961600,493.5,494,493.5,493.5,3,1340
1680048000,494.5,496.5,491.5,493.25,32,1326
1680134400,493.25,493.25,492,493.25,21,1341
1680220800,491.5,491.5,488,489.5,55,1359
1680480000,491.75,491.75,487.75,487.75,18,1358
1680566400,484.5,484.5,484.5,484.5,2,1358
1680652800,485,486.75,485,486.25,4,1359
1680739200,486.25,487,485.5,487,15,1358
1681084800,483.75,489.75,483.75,489.75,2,1358
1681171200,489.5,489.5,489.25,489.25,3,1358
1681257600,487.25,487.75,487.25,487.75,8,1358
1681344000,487,487,487,487,0,1358
1681430400,488.75,495,488.75,493,61,1368
1681689600,495,497.25,495,497.25,11,1376
1681776000,497.75,498,497,498,22,1381
1681862400,499,499,496.75,496.75,7,1386
1681948800,496.5,496.5,492.5,494.5,126,1413
1682035200,492.5,492.5,487.25,488.5,45,1424
1682294400,488.5,492,486,491.75,19,1436
1682380800,487.5,490.75,485,490.75,11,1445
1682467200,488.75,488.75,486.5,486.5,3,1445
1682553600,484.5,486.25,483.75,484.5,8,1448
1682640000,484,490,484,487,14,1453
1682899200,484.5,486,482,485,11,1461
1682985600,486,486,480,480,34,1483
1683072000,480,483,478,482.5,66,1494
1683158400,484.5,484.5,480,481.25,21,1480
1683244800,481.5,485,481.5,481.5,24,1488
1683504000,480,481.75,477.25,477.25,20,1490
1683590400,476.25,477,473.75,476.25,49,1498
1683676800,478.5,478.5,476.25,477,5,1498
1683763200,472.5,472.5,471.5,471.75,17,1499
1683849600,471.25,473.25,465.5,468,144,1573
1684108800,471.5,472.5,471.5,471.5,15,1573
1684195200,473,473,464.25,467.75,48,1577
1684281600,466.75,466.75,460.5,462.75,49,1580
1684368000,460.5,464.5,460,464.25,34,1581
